,foreigner,national_group,province_resid,age_atmaincrime,priorcrimes_dummy,priorcrimes_number_group,maincrime_cat,maincrime_violent,totalmaincrimes_number,maincrime_year,province_execution,maincrime_program2,maincrime_programduration_group,V28_temps_inici,V29_durada_programa,recid15_dummy,savry,female,foreigner_fem,national_group_fem,national_group_foreign,province_resid_fem,province_resid_foreign,age_atmaincrime_fem,age_atmaincrime_foreign,priorcrimes_dummy_fem,priorcrimes_dummy_foreign,priorcrimes_number_group_fem,priorcrimes_number_group_foreign,maincrime_cat_fem,maincrime_cat_foreign,maincrime_violent_fem,maincrime_violent_foreign,totalmaincrimes_number_fem,totalmaincrimes_number_foreign,maincrime_year_fem,maincrime_year_foreign,province_execution_fem,province_execution_foreign,maincrime_program2_fem,maincrime_program2_foreign,maincrime_programduration_group_fem,maincrime_programduration_group_foreign,V28_temps_inici_fem,V28_temps_inici_foreign,V29_durada_programa_fem,V29_durada_programa_foreign,female_foreign
1522,True,Centre i Sud Amèrica,Barcelona,17.0,1,0.5,Contra les persones,1,2,2010,Barcelona,MRM,0.0,91.0,110,1,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.5,Baseline,Contra les persones,0,1,0,2,0,2010,Baseline,Barcelona,Baseline,MRM,0.0,0.0,0.0,91.0,0,110,False
1523,True,Centre i Sud Amèrica,Barcelona,17.0,1,0.0,Contra les persones,1,1,2009,Barcelona,ATM,0.0,115.0,98,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,115.0,0,98,False
1524,True,Centre i Sud Amèrica,Barcelona,17.0,1,0.0,Contra les persones,1,1,2007,Barcelona,Mesures d'execució,1.0,605.0,455,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2007,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,1.0,0.0,605.0,0,455,False
1525,True,Centre i Sud Amèrica,Barcelona,16.0,1,1.0,Contra les persones,1,4,2007,Barcelona,Mesures d'execució,0.0,917.0,23,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,16.0,0,1,0.0,1.0,Baseline,Contra les persones,0,1,0,4,0,2007,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,917.0,0,23,False
1526,True,Centre i Sud Amèrica,Barcelona,17.0,1,0.5,Contra les persones,1,2,2010,Barcelona,ATM,0.0,95.0,6,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.5,Baseline,Contra les persones,0,1,0,2,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,95.0,0,6,False
1527,True,Centre i Sud Amèrica,Barcelona,17.0,1,0.0,Contra les persones,1,1,2010,Barcelona,ATM,0.0,64.0,4,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,64.0,0,4,False
1528,True,Centre i Sud Amèrica,Barcelona,17.0,1,0.0,Contra les persones,1,1,2010,Barcelona,ATM,0.0,76.0,16,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,76.0,0,16,False
1529,True,Centre i Sud Amèrica,Barcelona,16.0,1,0.5,Contra les persones,1,2,2009,Barcelona,ATM,0.0,249.0,17,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.5,Baseline,Contra les persones,0,1,0,2,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,249.0,0,17,False
1530,True,Centre i Sud Amèrica,Girona,17.0,1,0.0,Contra les persones,1,1,2009,Tarragona,ATM,0.0,211.0,32,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Girona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2009,Baseline,Tarragona,Baseline,ATM,0.0,0.0,0.0,211.0,0,32,False
1531,True,Centre i Sud Amèrica,Barcelona,17.0,1,0.0,Contra les persones,1,1,2009,Barcelona,ATM,0.0,92.0,9,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,92.0,0,9,False
1532,True,Centre i Sud Amèrica,Barcelona,16.0,1,0.5,Contra les persones,1,2,2009,Barcelona,ATM,0.0,80.0,23,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.5,Baseline,Contra les persones,0,1,0,2,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,80.0,0,23,False
1533,True,Centre i Sud Amèrica,Barcelona,16.0,1,0.0,Contra les persones,1,1,2009,Barcelona,ATM,0.0,200.0,54,0,False,True,True,Centre i Sud Amèrica,Centre i Sud Amèrica,Barcelona,Barcelona,16.0,16.0,1,1,0.0,0.0,Contra les persones,Contra les persones,1,1,1,1,2009,2009,Barcelona,Barcelona,ATM,ATM,0.0,0.0,200.0,200.0,54,54,True
1534,True,Centre i Sud Amèrica,unknown,17.0,1,0.5,Contra les persones,1,2,2007,Barcelona,Mesures d'execució,1.0,442.0,503,0,False,True,True,Centre i Sud Amèrica,Centre i Sud Amèrica,unknown,unknown,17.0,17.0,1,1,0.5,0.5,Contra les persones,Contra les persones,1,1,2,2,2007,2007,Barcelona,Barcelona,Mesures d'execució,Mesures d'execució,1.0,1.0,442.0,442.0,503,503,True
1535,True,Centre i Sud Amèrica,Tarragona,17.0,1,0.0,Contra les persones,1,1,2010,Tarragona,ATM,0.0,64.0,20,0,False,True,True,Centre i Sud Amèrica,Centre i Sud Amèrica,Tarragona,Tarragona,17.0,17.0,1,1,0.0,0.0,Contra les persones,Contra les persones,1,1,1,1,2010,2010,Tarragona,Tarragona,ATM,ATM,0.0,0.0,64.0,64.0,20,20,True
1536,True,Centre i Sud Amèrica,Barcelona,16.0,1,0.0,Contra les persones,1,1,2010,Barcelona,ATM,0.0,123.0,0,0,False,True,True,Centre i Sud Amèrica,Centre i Sud Amèrica,Barcelona,Barcelona,16.0,16.0,1,1,0.0,0.0,Contra les persones,Contra les persones,1,1,1,1,2010,2010,Barcelona,Barcelona,ATM,ATM,0.0,0.0,123.0,123.0,0,0,True
1537,True,Centre i Sud Amèrica,Tarragona,16.0,1,0.5,Contra les persones,1,2,2010,Tarragona,ATM,0.0,103.0,7,0,False,True,True,Centre i Sud Amèrica,Centre i Sud Amèrica,Tarragona,Tarragona,16.0,16.0,1,1,0.5,0.5,Contra les persones,Contra les persones,1,1,2,2,2010,2010,Tarragona,Tarragona,ATM,ATM,0.0,0.0,103.0,103.0,7,7,True
1538,True,Altres,Barcelona,17.0,1,0.0,Contra les persones,1,1,2010,Barcelona,ATM,0.0,97.0,4,0,False,False,False,Baseline,Altres,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,97.0,0,4,False
1539,True,Altres,Barcelona,17.0,1,0.0,Contra les persones,1,1,2009,Barcelona,ATM,0.0,81.0,14,0,False,False,False,Baseline,Altres,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,81.0,0,14,False
1540,True,Altres,Barcelona,17.0,1,0.0,Contra les persones,1,1,2009,Barcelona,ATM,0.0,78.0,10,0,False,False,False,Baseline,Altres,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,78.0,0,10,False
1541,True,Altres,Barcelona,17.0,1,0.0,Contra les persones,1,1,2009,Barcelona,ATM,0.0,90.0,21,0,False,False,False,Baseline,Altres,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,90.0,0,21,False
1542,True,Altres,Girona,17.0,1,0.5,Contra les persones,1,2,2009,Girona,ATM,0.0,133.0,14,0,False,False,False,Baseline,Altres,Baseline,Girona,0.0,17.0,0,1,0.0,0.5,Baseline,Contra les persones,0,1,0,2,0,2009,Baseline,Girona,Baseline,ATM,0.0,0.0,0.0,133.0,0,14,False
1543,False,Spain,Barcelona,15.0,1,0.5,Contra les persones,1,2,2010,Barcelona,MRM,0.0,123.0,89,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1544,False,Spain,Barcelona,15.0,1,0.0,Contra les persones,1,1,2009,Barcelona,ATM,0.0,241.0,3,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1545,False,Spain,Tarragona,15.0,1,0.5,Contra les persones,1,2,2006,Barcelona,Mesures d'execució,1.0,858.0,600,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1546,False,Spain,Barcelona,15.0,1,0.0,Contra les persones,1,1,2009,Barcelona,ATM,0.0,79.0,15,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1547,False,Spain,Barcelona,15.0,1,0.0,Contra les persones,1,1,2010,Barcelona,ATM,0.0,157.0,56,1,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1548,False,Spain,Lleida,14.0,1,0.0,Contra les persones,1,1,2008,Lleida,MRM,1.0,132.0,413,0,False,True,False,Spain,Baseline,Lleida,Baseline,14.0,0.0,1,0,0.0,0.0,Contra les persones,Baseline,1,0,1,0,2008,0,Lleida,Baseline,MRM,Baseline,1.0,0.0,132.0,0.0,413,0,False
1549,True,Magrib,Barcelona,15.0,1,0.5,Contra les persones,1,2,2005,Barcelona,Mesures d'execució,1.0,784.0,1083,0,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,15.0,0,1,0.0,0.5,Baseline,Contra les persones,0,1,0,2,0,2005,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,1.0,0.0,784.0,0,1083,False
1550,False,Spain,Barcelona,17.0,1,0.0,Contra les persones,1,1,2009,Barcelona,ATM,0.0,178.0,28,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1551,False,Spain,Barcelona,17.0,1,0.0,Contra les persones,1,1,2010,Barcelona,ATM,0.0,61.0,0,1,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1552,False,Spain,Tarragona,16.0,1,0.5,Contra les persones,1,2,2010,Tarragona,ATM,0.0,71.0,20,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1553,False,Spain,Barcelona,17.0,1,0.0,Contra les persones,1,1,2010,Barcelona,ATM,0.0,61.0,19,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1554,False,Spain,Barcelona,16.0,1,0.0,Contra les persones,1,1,2010,Barcelona,ATM,0.0,39.0,1,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1555,False,Spain,Barcelona,17.0,1,1.0,Contra les persones,1,3,2009,Barcelona,Mesures d'execució,0.0,326.0,150,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1556,False,Spain,Barcelona,17.0,1,0.0,Contra les persones,1,1,2008,Tarragona,Mesures d'execució,0.5,654.0,245,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1557,False,Spain,Barcelona,17.0,1,0.5,Contra les persones,1,2,2010,Barcelona,ATM,0.0,65.0,2,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1558,False,Spain,Barcelona,17.0,1,0.5,Contra les persones,1,2,2009,Barcelona,ATM,0.0,116.0,34,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,1,0,0.5,0.0,Contra les persones,Baseline,1,0,2,0,2009,0,Barcelona,Baseline,ATM,Baseline,0.0,0.0,116.0,0.0,34,0,False
1559,False,Spain,Barcelona,17.0,1,0.0,Contra les persones,1,1,2009,Barcelona,ATM,0.0,97.0,21,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,1,0,0.0,0.0,Contra les persones,Baseline,1,0,1,0,2009,0,Barcelona,Baseline,ATM,Baseline,0.0,0.0,97.0,0.0,21,0,False
1560,False,Spain,Girona,16.0,1,0.0,Contra les persones,1,1,2007,Girona,Mesures d'execució,0.5,746.0,364,0,False,True,False,Spain,Baseline,Girona,Baseline,16.0,0.0,1,0,0.0,0.0,Contra les persones,Baseline,1,0,1,0,2007,0,Girona,Baseline,Mesures d'execució,Baseline,0.5,0.0,746.0,0.0,364,0,False
1561,False,Spain,Barcelona,17.0,1,0.5,Contra les persones,1,2,2010,Barcelona,ATM,0.0,97.0,19,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,1,0,0.5,0.0,Contra les persones,Baseline,1,0,2,0,2010,0,Barcelona,Baseline,ATM,Baseline,0.0,0.0,97.0,0.0,19,0,False
1562,True,Magrib,Tarragona,16.0,1,0.5,Contra les persones,1,2,2010,Tarragona,ATM,0.0,39.0,30,0,False,False,False,Baseline,Magrib,Baseline,Tarragona,0.0,16.0,0,1,0.0,0.5,Baseline,Contra les persones,0,1,0,2,0,2010,Baseline,Tarragona,Baseline,ATM,0.0,0.0,0.0,39.0,0,30,False
1563,True,Magrib,Barcelona,16.0,1,0.5,Contra les persones,1,2,2007,Barcelona,Mesures d'execució,0.5,906.0,313,0,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.5,Baseline,Contra les persones,0,1,0,2,0,2007,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.5,0.0,906.0,0,313,False
1564,True,Magrib,Tarragona,17.0,1,0.0,Contra les persones,1,1,2010,Tarragona,ATM,0.0,119.0,0,1,False,False,False,Baseline,Magrib,Baseline,Tarragona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2010,Baseline,Tarragona,Baseline,ATM,0.0,0.0,0.0,119.0,0,0,False
1565,True,Altres,unknown,17.0,1,0.0,Contra les persones,1,1,2010,Barcelona,ATM,0.0,106.0,14,0,False,False,False,Baseline,Altres,Baseline,unknown,0.0,17.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,106.0,0,14,False
1566,False,Spain,Barcelona,17.0,1,0.5,Contra les persones,1,2,2010,Barcelona,ATM,0.0,43.0,9,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1567,True,Europa,Lleida,17.0,1,0.0,Contra les persones,1,1,2010,Lleida,ATM,0.0,75.0,0,1,False,False,False,Baseline,Europa,Baseline,Lleida,0.0,17.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2010,Baseline,Lleida,Baseline,ATM,0.0,0.0,0.0,75.0,0,0,False
1568,True,Europa,Barcelona,16.0,1,0.5,Contra les persones,1,2,2007,Barcelona,Mesures d'execució,0.0,756.0,21,0,False,True,True,Europa,Europa,Barcelona,Barcelona,16.0,16.0,1,1,0.5,0.5,Contra les persones,Contra les persones,1,1,2,2,2007,2007,Barcelona,Barcelona,Mesures d'execució,Mesures d'execució,0.0,0.0,756.0,756.0,21,21,True
1569,False,Spain,Barcelona,17.0,1,1.0,Contra les persones,1,8,2009,Barcelona,Mesures d'execució,0.5,153.0,213,1,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1570,True,Magrib,Barcelona,16.0,1,0.0,Contra les persones,1,1,2004,Barcelona,Mesures d'execució,1.0,642.0,1240,1,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2004,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,1.0,0.0,642.0,0,1240,False
1571,False,Spain,Barcelona,15.0,1,1.0,Contra les persones,1,4,2008,Barcelona,Mesures d'execució,0.0,321.0,178,0,False,True,False,Spain,Baseline,Barcelona,Baseline,15.0,0.0,1,0,1.0,0.0,Contra les persones,Baseline,1,0,4,0,2008,0,Barcelona,Baseline,Mesures d'execució,Baseline,0.0,0.0,321.0,0.0,178,0,False
1572,True,Centre i Sud Amèrica,Barcelona,15.0,1,0.5,Contra les persones,1,2,2007,Barcelona,Mesures d'execució,0.0,766.0,148,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,15.0,0,1,0.0,0.5,Baseline,Contra les persones,0,1,0,2,0,2007,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,766.0,0,148,False
1573,False,Spain,Barcelona,17.0,1,0.0,Contra les persones,1,1,2008,Barcelona,Mesures d'execució,0.5,388.0,359,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1574,False,Spain,Barcelona,17.0,1,1.0,Contra les persones,1,3,2007,Barcelona,Mesures d'execució,1.0,489.0,635,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,1,0,1.0,0.0,Contra les persones,Baseline,1,0,3,0,2007,0,Barcelona,Baseline,Mesures d'execució,Baseline,1.0,0.0,489.0,0.0,635,0,False
1575,False,Spain,Barcelona,15.0,1,0.0,Contra les persones,1,1,2006,Barcelona,Mesures d'execució,0.5,1091.0,268,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1576,False,Spain,Lleida,17.0,1,0.0,Contra les persones,1,1,2009,Lleida,Mesures d'execució,0.0,258.0,119,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1577,True,Magrib,Barcelona,17.0,1,0.5,Contra les persones,1,2,2006,Barcelona,Mesures d'execució,1.0,424.0,1211,0,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.5,Baseline,Contra les persones,0,1,0,2,0,2006,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,1.0,0.0,424.0,0,1211,False
1578,False,Spain,Barcelona,15.0,1,0.5,Contra les persones,1,2,2009,Barcelona,MRM,0.0,147.0,95,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1579,False,Spain,Barcelona,15.0,1,0.5,Contra les persones,1,2,2010,Barcelona,ATM,0.0,68.0,16,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1580,False,Spain,Tarragona,15.0,1,0.5,Contra les persones,1,2,2009,Tarragona,MRM,0.0,182.0,68,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1581,False,Spain,Barcelona,15.0,1,0.5,Contra les persones,1,2,2010,Barcelona,ATM,0.0,144.0,20,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1582,False,Spain,Tarragona,15.0,1,0.0,Contra les persones,1,1,2010,Tarragona,ATM,0.0,0.0,0,0,False,True,False,Spain,Baseline,Tarragona,Baseline,15.0,0.0,1,0,0.0,0.0,Contra les persones,Baseline,1,0,1,0,2010,0,Tarragona,Baseline,ATM,Baseline,0.0,0.0,0.0,0.0,0,0,False
1583,False,Spain,Barcelona,14.0,1,0.5,Contra les persones,1,2,2006,Barcelona,Mesures d'execució,1.0,609.0,544,0,False,True,False,Spain,Baseline,Barcelona,Baseline,14.0,0.0,1,0,0.5,0.0,Contra les persones,Baseline,1,0,2,0,2006,0,Barcelona,Baseline,Mesures d'execució,Baseline,1.0,0.0,609.0,0.0,544,0,False
1584,True,Europa,Barcelona,15.0,1,0.5,Contra les persones,1,2,2010,Barcelona,MRM,0.0,91.0,121,0,False,True,True,Europa,Europa,Barcelona,Barcelona,15.0,15.0,1,1,0.5,0.5,Contra les persones,Contra les persones,1,1,2,2,2010,2010,Barcelona,Barcelona,MRM,MRM,0.0,0.0,91.0,91.0,121,121,True
1585,True,Magrib,Girona,14.0,1,0.0,Contra les persones,1,1,2007,Girona,Mesures d'execució,1.0,783.0,550,0,False,False,False,Baseline,Magrib,Baseline,Girona,0.0,14.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2007,Baseline,Girona,Baseline,Mesures d'execució,0.0,1.0,0.0,783.0,0,550,False
1586,True,Magrib,Barcelona,15.0,1,0.0,Contra les persones,1,1,2010,Barcelona,ATM,0.0,67.0,31,0,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,15.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,67.0,0,31,False
1587,True,Centre i Sud Amèrica,Barcelona,15.0,1,0.0,Contra les persones,1,1,2009,Barcelona,Mesures d'execució,0.0,358.0,35,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,15.0,0,1,0.0,0.0,Baseline,Contra les persones,0,1,0,1,0,2009,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,358.0,0,35,False
1588,True,Centre i Sud Amèrica,Barcelona,15.0,1,0.5,Contra les persones,1,2,2010,Barcelona,ATM,0.0,143.0,22,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,15.0,0,1,0.0,0.5,Baseline,Contra les persones,0,1,0,2,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,143.0,0,22,False
1589,False,Spain,Barcelona,16.0,1,0.5,Contra les persones,1,2,2005,Barcelona,Mesures d'execució,0.5,1574.0,228,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1590,False,Spain,Barcelona,17.0,1,0.5,Contra les persones,1,2,2010,Barcelona,MRM,0.0,140.0,55,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1591,False,Spain,Girona,17.0,1,0.0,Contra les persones,1,1,2010,Girona,MRM,0.0,115.0,28,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1592,False,Spain,Tarragona,17.0,1,0.5,Contra les persones,1,2,2010,Tarragona,MRM,0.0,42.0,49,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1593,False,Spain,Girona,17.0,1,0.0,Contra les persones,1,1,2010,Girona,MRM,0.0,148.0,46,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1594,False,Spain,Barcelona,17.0,1,0.0,Contra les persones,1,1,2010,Barcelona,MRM,0.0,101.0,16,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1595,False,Spain,Barcelona,16.0,1,0.5,Contra les persones,1,2,2008,Barcelona,MRM,0.0,309.0,96,1,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
